Instance,Optimal value,Optimal solution
j200705_8,1643.629221355402,I1:[1]; I2:[2]; I4:[4]; A1:[3]; I10:[10]; I5:[5]; A2:[6]; I7:[7]; I9:[9]; A3:[8 11]; A4:[12 13 19]; I14:[14]; I15:[15]; I21:[21]; A5:[16 17]; I18:[18]; A6:[20]; I22:[22];
j200705_9,1608.1928393453716,I1:[1]; I2:[2]; I20:[20]; I3:[3]; I19:[19]; A1:[4 5 6 7 8 21]; I9:[9]; I17:[17]; I18:[18]; I10:[10]; A2:[11 12 16]; I13:[13]; A3:[14]; I15:[15]; I22:[22];
j200705_10,1520.4935599468652,I1:[1]; A1:[2]; I13:[13]; I3:[3]; I4:[4]; A2:[5 6 7 21]; I8:[8]; I20:[20]; I19:[19]; A3:[9 10 11 17 18]; I12:[12]; I14:[14]; I15:[15]; I16:[16]; I22:[22];
j200805_1,1819.0447114679446,I1:[1]; I2:[2]; I4:[4]; A1:[3 5 9]; I7:[7]; I6:[6]; A2:[8 10 11]; I12:[12]; I18:[18]; I13:[13]; A3:[14]; I15:[15]; I16:[16]; A4:[17]; I19:[19]; A5:[20 21]; I22:[22];
j200805_2,1587.154530687776,I1:[1]; I2:[2]; I13:[13]; A1:[3]; I4:[4]; I5:[5]; A2:[6]; I7:[7]; I8:[8]; A3:[9 12 20]; I10:[10]; I11:[11]; A4:[14 18]; I15:[15]; A5:[16]; I17:[17]; A6:[19 21]; I22:[22];
j200805_3,1626.8965981330846,I1:[1]; A1:[2]; I3:[3]; A2:[4 5]; I6:[6]; I7:[7]; I8:[8]; A3:[9]; I10:[10]; A4:[11 12 13 14]; I15:[15]; I17:[17]; I16:[16]; I18:[18]; I19:[19]; A5:[20 21]; I22:[22];
j200805_4,1821.5602775697469,I1:[1]; I2:[2]; I3:[3]; A1:[4 21]; I5:[5]; A2:[6]; I10:[10]; I7:[7]; I17:[17]; A3:[8]; I9:[9]; A4:[11]; I12:[12]; A5:[13 14]; I15:[15]; I16:[16]; A6:[18 19 20]; I22:[22];
j200805_5,1680.7179337088028,I1:[1]; A1:[2]; I13:[13]; I20:[20]; I3:[3]; I4:[4]; A2:[5 6 7 21]; I8:[8]; I9:[9]; A3:[10 11]; I12:[12]; A4:[14 15]; I19:[19]; I16:[16]; A5:[17]; I18:[18]; I22:[22];
j200805_6,1922.135613647687,I1:[1]; A1:[2 3 10]; I4:[4]; A2:[5]; I6:[6]; A3:[7]; I13:[13]; I8:[8]; I9:[9]; I11:[11]; I12:[12]; A4:[14 17 19]; I15:[15]; I16:[16]; I18:[18]; A5:[20 21]; I22:[22];
j200805_7,1844.5866909439765,I1:[1]; I2:[2]; I3:[3]; A1:[4]; I5:[5]; A2:[6 12]; I7:[7]; A3:[8 9]; I10:[10]; I11:[11]; A4:[13 14 15 16 17]; I18:[18]; I20:[20]; I21:[21]; I19:[19]; I22:[22];
j200805_8,1649.5852937233171,I1:[1]; A1:[2 3 4 5 9 21]; I6:[6]; I7:[7]; A2:[8]; I10:[10]; I11:[11]; I12:[12]; I13:[13]; I14:[14]; I19:[19]; A3:[15 20]; I16:[16]; A4:[17]; I18:[18]; I22:[22];
j200805_9,1921.8427510390056,I1:[1]; I2:[2]; A1:[3]; I4:[4]; A2:[5 6 17]; I7:[7]; I8:[8]; I19:[19]; I9:[9]; I10:[10]; A3:[11 20 21]; I12:[12]; A4:[13]; I14:[14]; A5:[15 16]; I18:[18]; I22:[22];
j200805_10,1930.5075758592852,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5]; I6:[6]; I9:[9]; A3:[7]; A4:[8 10 11]; I12:[12]; I13:[13]; I14:[14]; A5:[15 16 18]; I20:[20]; I17:[17]; I19:[19]; A6:[21]; I22:[22];
j200905_1,1606.5659804153279,I1:[1]; I2:[2]; I3:[3]; I4:[4]; A1:[5 6]; I7:[7]; A2:[8]; I9:[9]; A3:[10 21]; I11:[11]; A4:[12]; I13:[13]; I14:[14]; I15:[15]; A5:[16 17 20]; I18:[18]; A6:[19]; I22:[22];
j200905_2,1786.7437656417437,I1:[1]; I2:[2]; I13:[13]; A1:[3 4]; I5:[5]; I6:[6]; A2:[7 8]; I9:[9]; A3:[10]; I11:[11]; I12:[12]; I14:[14]; I15:[15]; I16:[16]; A4:[17 18 19 20 21]; I22:[22];
j200905_3,1662.7971655547976,I1:[1]; A1:[2]; I3:[3]; I4:[4]; I5:[5]; I21:[21]; A2:[6 7 8 9 10]; I11:[11]; A3:[12]; I13:[13]; I14:[14]; A4:[15 20]; I16:[16]; I17:[17]; A5:[18]; I19:[19]; I22:[22];
j200905_4,2003.5525544653647,I1:[1]; I2:[2]; A1:[3]; I4:[4]; I5:[5]; I6:[6]; A2:[7]; I8:[8]; I19:[19]; A3:[9 10 11 12]; I13:[13]; A4:[14 15]; I16:[16]; A5:[17 18]; I21:[21]; I20:[20]; I22:[22];
j200905_5,1682.736129620108,I1:[1]; A1:[2]; I3:[3]; I4:[4]; I5:[5]; A2:[6]; I7:[7]; I12:[12]; A3:[8 9]; I10:[10]; A4:[11]; I13:[13]; A5:[14 15 16 21]; I17:[17]; I18:[18]; A6:[19]; I20:[20]; I22:[22];
j200905_6,1688.6788810533155,I1:[1]; I2:[2]; A1:[3 4 15]; I5:[5]; I6:[6]; A2:[7 8 9 10]; I11:[11]; I12:[12]; A3:[13]; I14:[14]; I16:[16]; I21:[21]; I17:[17]; A4:[18]; I19:[19]; A5:[20]; I22:[22];
j200905_7,2022.7700928811346,I1:[1]; A1:[2 3 4 5]; I6:[6]; I7:[7]; I8:[8]; A2:[9]; I10:[10]; I11:[11]; A3:[12 14 17]; I13:[13]; I15:[15]; I16:[16]; I18:[18]; A4:[19]; I20:[20]; A5:[21]; I22:[22];
j200905_8,1812.6330786486556,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5]; I6:[6]; I7:[7]; A3:[8 9]; I10:[10]; A4:[11 12 13 16]; I14:[14]; I18:[18]; I15:[15]; I17:[17]; A5:[19]; I20:[20]; A6:[21]; I22:[22];
j200905_9,1449.0187443747964,I1:[1]; A1:[2]; I12:[12]; I3:[3]; I4:[4]; I5:[5]; I6:[6]; A2:[7]; I8:[8]; A3:[9]; I10:[10]; A4:[11 13]; I14:[14]; I15:[15]; A5:[16 17 18 19 20]; I21:[21]; I22:[22];
j200905_10,1812.9107447407168,I1:[1]; I2:[2]; I3:[3]; I4:[4]; I5:[5]; A1:[6 7 9]; I8:[8]; I10:[10]; A2:[12]; I11:[11]; I13:[13]; I14:[14]; A3:[15 16 17]; I18:[18]; A4:[19 20 21]; I22:[22];
j201005_1,1820.6328563992445,I1:[1]; I2:[2]; A1:[3]; I4:[4]; A2:[5]; I6:[6]; I7:[7]; I8:[8]; A3:[9 10 11]; I12:[12]; A4:[13 14]; I15:[15]; A5:[16]; I17:[17]; I18:[18]; I19:[19]; A6:[20 21]; I22:[22];
j201005_2,1815.406392628914,I1:[1]; I2:[2]; A1:[3]; I4:[4]; I5:[5]; A2:[6]; I7:[7]; A3:[8 9 10]; I11:[11]; A4:[12]; I13:[13]; I14:[14]; A5:[15]; I16:[16]; A6:[17 18]; I19:[19]; I20:[20]; A7:[21]; I22:[22];
j201005_3,1813.5117795612337,I1:[1]; A1:[2 3]; I4:[4]; A2:[5 6]; I7:[7]; I8:[8]; A3:[9 10]; I11:[11]; A4:[12 13]; I14:[14]; I15:[15]; I16:[16]; A5:[17]; I18:[18]; I19:[19]; I20:[20]; A6:[21]; I22:[22];
j201005_4,1857.7818291713204,I1:[1]; A1:[2 3]; I4:[4]; I5:[5]; A2:[6 7 8 9]; I10:[10]; I11:[11]; I12:[12]; I13:[13]; A3:[14]; I15:[15]; A4:[16]; I17:[17]; I18:[18]; A5:[19]; I20:[20]; A6:[21]; I22:[22];
j201005_5,1864.1662330314762,I1:[1]; I2:[2]; A1:[3 4 5]; I6:[6]; I7:[7]; A2:[8]; I9:[9]; A3:[10 11 12]; I13:[13]; I14:[14]; A4:[15]; I16:[16]; A5:[17]; I18:[18]; I19:[19]; A6:[20]; I21:[21]; I22:[22];
j201005_6,1706.949222374877,I1:[1]; A1:[2 3 4 5]; I6:[6]; I7:[7]; I8:[8]; I9:[9]; I10:[10]; A2:[11]; I12:[12]; I13:[13]; I14:[14]; A3:[15]; I16:[16]; A4:[17 18 19 20]; I21:[21]; I22:[22];
j201005_7,1835.3683944905483,I1:[1]; A1:[2 3]; I4:[4]; I5:[5]; I6:[6]; I7:[7]; A2:[8 9]; I10:[10]; A3:[11 12]; I13:[13]; I14:[14]; I15:[15]; A4:[16 17]; I18:[18]; A5:[19]; I20:[20]; A6:[21]; I22:[22];
j201005_8,1816.8450360200231,I1:[1]; I2:[2]; A1:[3]; I4:[4]; A2:[5]; I6:[6]; A3:[7]; I8:[8]; A4:[9 10 11]; I12:[12]; I13:[13]; A5:[14 15]; I16:[16]; I17:[17]; A6:[18 19]; I20:[20]; I21:[21]; I22:[22];
j201005_9,1798.0603446793245,I1:[1]; I2:[2]; I3:[3]; A1:[4]; I5:[5]; A2:[6]; I7:[7]; A3:[8 9]; I10:[10]; I11:[11]; I12:[12]; A4:[13 14]; I15:[15]; A5:[16 17]; I18:[18]; A6:[19]; I20:[20]; A7:[21]; I22:[22];
j201005_10,1860.971183659528,I1:[1]; I2:[2]; A1:[3]; I4:[4]; I5:[5]; A2:[6]; I7:[7]; A3:[8]; I9:[9]; A4:[10 11]; I12:[12]; A5:[13 14]; I15:[15]; A6:[16 17]; I18:[18]; A7:[19]; I20:[20]; I21:[21]; I22:[22];
j300105_1,2260.8416439452562,I1:[1]; I4:[4]; I9:[9]; I29:[29]; A1:[2 3 6 7 11 25 26 28 30]; I14:[14]; I8:[8]; I10:[10]; I24:[24]; I27:[27]; I13:[13]; I31:[31]; I12:[12]; I5:[5]; I20:[20]; I15:[15]; I19:[19]; A2:[16 17 18 21 22 23]; I32:[32];
j300105_2,1987.9702986036896,I1:[1]; I14:[14]; I7:[7]; I31:[31]; I4:[4]; I9:[9]; I6:[6]; A1:[2 5 8 10 11 16 17 18]; I3:[3]; I12:[12]; I25:[25]; I28:[28]; I22:[22]; I15:[15]; I26:[26]; A2:[13 23 27 29]; I30:[30]; I24:[24]; A3:[19 20 21]; I32:[32];
j300105_3,1920.0220877148297,I1:[1]; I23:[23]; I24:[24]; I28:[28]; A1:[2]; I17:[17]; I29:[29]; I18:[18]; I25:[25]; I31:[31]; I16:[16]; I30:[30]; I10:[10]; I12:[12]; A2:[4 6 9 11 14 15 20 22 26]; I5:[5]; I3:[3]; A3:[8 13 19 21 27]; I7:[7]; I32:[32];
j300105_4,2366.64214203212,I1:[1]; I11:[11]; A2:[4 5 9 10 14 17]; I2:[2]; I30:[30]; I15:[15]; I16:[16]; A1:[3 29 31]; I12:[12]; I8:[8]; I27:[27]; I26:[26]; I6:[6]; I24:[24]; A3:[7 13 22 28]; I21:[21]; I20:[20]; A4:[23 25]; I18:[18]; I19:[19]; I32:[32];
j300105_5,1971.5881622657896,I1:[1]; I24:[24]; I4:[4]; I21:[21]; I31:[31]; I28:[28]; I30:[30]; I22:[22]; I25:[25]; I29:[29]; A1:[2 7 19 27]; A2:[3 5 6 8 9 10 12 15 16 23 26]; I11:[11]; I14:[14]; I13:[13]; I20:[20]; I17:[17]; I18:[18]; I32:[32];
j300105_6,2093.5243504410055,I1:[1]; I14:[14]; I25:[25]; I7:[7]; I9:[9]; I31:[31]; I13:[13]; I29:[29]; I3:[3]; A1:[4 6 8 10 11 27 28 30]; I2:[2]; I26:[26]; I23:[23]; I5:[5]; I12:[12]; I15:[15]; I19:[19]; A2:[16 17 18 20 21 22 24]; I32:[32];
j300105_7,2261.7115178665754,I1:[1]; I31:[31]; I19:[19]; I5:[5]; I9:[9]; A1:[2 4]; I3:[3]; I18:[18]; I8:[8]; I20:[20]; A2:[6 10 11 16 17]; I12:[12]; I30:[30]; I7:[7]; I29:[29]; I14:[14]; I22:[22]; A3:[13 15 25 27 28]; A4:[23 24 26]; I21:[21]; I32:[32];
j300105_8,2504.4388740448912,I1:[1]; I18:[18]; I12:[12]; I14:[14]; I19:[19]; I5:[5]; I11:[11]; I17:[17]; I8:[8]; A1:[2 3 6 13 16 29 30 31]; I4:[4]; I27:[27]; I15:[15]; A2:[9 10 24]; I7:[7]; I28:[28]; I26:[26]; I20:[20]; A3:[21 22 23 25]; I32:[32];
j300105_9,2115.5702483764244,I1:[1]; I24:[24]; I12:[12]; I26:[26]; I27:[27]; I28:[28]; I31:[31]; I6:[6]; I8:[8]; A1:[2 3 5 10 11 23 25 29 30]; I7:[7]; I4:[4]; I9:[9]; I17:[17]; I22:[22]; I21:[21]; I15:[15]; A2:[13 14 16 18 19 20]; I32:[32];
j300105_10,2045.315330923934,I1:[1]; I2:[2]; I5:[5]; I30:[30]; I3:[3]; I29:[29]; I31:[31]; I26:[26]; A1:[4 7 8 10 11 12 27 28]; I24:[24]; I6:[6]; I9:[9]; I14:[14]; I22:[22]; I19:[19]; I20:[20]; I13:[13]; A2:[15 16 17 18 21 23 25]; I32:[32];
j300205_1,2054.1103651350413,I1:[1]; I31:[31]; I10:[10]; I30:[30]; I9:[9]; A1:[2 5 16 17 29]; I12:[12]; I6:[6]; I4:[4]; I26:[26]; I25:[25]; I27:[27]; I3:[3]; I24:[24]; A2:[7 8 11 14 23 28]; I15:[15]; I22:[22]; A3:[13 18 19 20]; I21:[21]; I32:[32];
j300205_2,2302.852418792556,I1:[1]; I3:[3]; I5:[5]; I4:[4]; A1:[2 9 12 16]; I21:[21]; I6:[6]; I10:[10]; I7:[7]; I19:[19]; I11:[11]; I20:[20]; A2:[8 13 15]; I18:[18]; A3:[14 17 22 23 24 31]; I27:[27]; A4:[25 28]; I29:[29]; I26:[26]; I30:[30]; I32:[32];
j300205_3,2367.4517213341487,I1:[1]; I15:[15]; I2:[2]; I12:[12]; I3:[3]; I6:[6]; A1:[4 5 7 8 9 10 11 14 17]; I21:[21]; I24:[24]; I29:[29]; I31:[31]; I18:[18]; A2:[13 20 30]; I16:[16]; I19:[19]; I28:[28]; I22:[22]; I26:[26]; A3:[23 25 27]; I32:[32];
j300205_4,2519.5606172807984,I1:[1]; I10:[10]; I16:[16]; A1:[2 3 4 5 9]; I20:[20]; A2:[6 12 13]; I21:[21]; I7:[7]; I11:[11]; I18:[18]; I8:[8]; I23:[23]; I22:[22]; I19:[19]; I31:[31]; A3:[14 15 17 24]; I26:[26]; I29:[29]; A4:[25 28 30]; I27:[27]; I32:[32];
j300205_5,2233.40782704347,I1:[1]; I10:[10]; I4:[4]; A1:[2 3 6 11 12 16]; I5:[5]; I7:[7]; I8:[8]; A2:[9 13 14 15]; I18:[18]; I24:[24]; I29:[29]; I17:[17]; I19:[19]; I31:[31]; I20:[20]; A3:[21 22 23]; I28:[28]; I26:[26]; A4:[25 30]; I27:[27]; I32:[32];
j300205_6,2484.6411017376845,I1:[1]; I2:[2]; I4:[4]; I7:[7]; I3:[3]; A1:[5 11 28 29 30 31]; I8:[8]; I6:[6]; I27:[27]; I13:[13]; I10:[10]; I18:[18]; I9:[9]; A2:[12 14 15 16 17 25 26]; A3:[22 23]; I19:[19]; I20:[20]; I21:[21]; I24:[24]; I32:[32];
j300205_7,2432.671078267871,I1:[1]; I2:[2]; I4:[4]; I15:[15]; I3:[3]; I10:[10]; I17:[17]; I7:[7]; A1:[5 6]; I12:[12]; I14:[14]; A2:[8 9 11 19 20 24]; A3:[13 18 21 23 31]; I22:[22]; I28:[28]; I16:[16]; I29:[29]; I30:[30]; A4:[25 26]; I27:[27]; I32:[32];
j300205_8,2333.3067042150124,I1:[1]; I13:[13]; I5:[5]; A1:[3 4 10 12]; I2:[2]; I14:[14]; I8:[8]; A2:[6 7 17]; I15:[15]; I9:[9]; I11:[11]; I21:[21]; I30:[30]; A3:[18 24 29 31]; I20:[20]; I16:[16]; A4:[19 23]; I22:[22]; I27:[27]; I26:[26]; A5:[25 28]; I32:[32];
j300205_9,2008.258040922618,I1:[1]; I10:[10]; I4:[4]; I6:[6]; A1:[2 5 9 12 17]; I7:[7]; I14:[14]; I3:[3]; A2:[8 13 16 19]; I11:[11]; A3:[15]; I29:[29]; I20:[20]; I23:[23]; I27:[27]; I22:[22]; I28:[28]; I18:[18]; A4:[21 30 31]; A5:[24 26]; I25:[25]; I32:[32];
j300205_10,2246.8584015311567,I1:[1]; I2:[2]; I8:[8]; I6:[6]; I19:[19]; I11:[11]; I10:[10]; A3:[13 20 21]; I30:[30]; A1:[3 4 7 17 18 31]; I5:[5]; I27:[27]; I26:[26]; A2:[12 16 28]; I29:[29]; I15:[15]; I9:[9]; I23:[23]; I24:[24]; A4:[14 22 25]; I32:[32];
j300305_1,2359.913318728906,I1:[1]; A1:[2]; I31:[31]; A3:[5 12 13]; I9:[9]; I3:[3]; I14:[14]; A2:[4 11 18 29 30]; I16:[16]; I6:[6]; I17:[17]; I26:[26]; I7:[7]; I27:[27]; I8:[8]; I10:[10]; I24:[24]; I19:[19]; A4:[15 20 21 23 25 28]; I22:[22]; I32:[32];
j300305_2,2386.693762398391,I1:[1]; I11:[11]; I6:[6]; A1:[2 3 4 7 8]; A2:[5 10 15]; I31:[31]; I12:[12]; I9:[9]; I17:[17]; I18:[18]; I16:[16]; A3:[13 14 19 23]; I29:[29]; I20:[20]; I28:[28]; I30:[30]; I22:[22]; I24:[24]; A4:[21 26 27]; I25:[25]; I32:[32];
j300305_3,1859.5092846187567,I1:[1]; I10:[10]; I8:[8]; I20:[20]; I2:[2]; I6:[6]; I31:[31]; A1:[3]; I18:[18]; I4:[4]; I5:[5]; A2:[7 11 13 14 19 23 25 27 30]; I28:[28]; I9:[9]; I26:[26]; I29:[29]; I12:[12]; A3:[15 16 17 22 24]; I21:[21]; I32:[32];
j300305_4,2497.4164789058536,I1:[1]; I3:[3]; I2:[2]; I8:[8]; A1:[4 5 9]; I7:[7]; A2:[6 10 11 13 14 17]; I19:[19]; I18:[18]; I12:[12]; I16:[16]; I15:[15]; I25:[25]; I29:[29]; I20:[20]; I21:[21]; I24:[24]; A3:[22 23 27 30 31]; I28:[28]; A4:[26]; I32:[32];
j300305_5,2314.4857386399754,I1:[1]; I8:[8]; I2:[2]; I4:[4]; I11:[11]; A1:[3 5 6]; I21:[21]; I7:[7]; I12:[12]; I31:[31]; A2:[9 13]; A3:[10 14]; I17:[17]; I15:[15]; I16:[16]; I29:[29]; I26:[26]; I25:[25]; A4:[18 19 20 22 24 27 28 30]; I23:[23]; I32:[32];
j300305_6,2234.508949154815,I1:[1]; I5:[5]; A1:[2 3 11 12]; I18:[18]; I20:[20]; I7:[7]; A2:[4 6]; I8:[8]; I17:[17]; A3:[9 10]; I22:[22]; I16:[16]; A4:[13 14]; I24:[24]; I15:[15]; A5:[19 23 29 30 31]; I21:[21]; I25:[25]; I26:[26]; I28:[28]; I27:[27]; I32:[32];
j300305_7,2451.626694668914,I1:[1]; I7:[7]; A1:[2 11 21 22 23 27 28 29 30]; I19:[19]; I20:[20]; I24:[24]; I26:[26]; I31:[31]; I3:[3]; I18:[18]; I14:[14]; I15:[15]; I16:[16]; A2:[4 17 25]; I5:[5]; I6:[6]; I13:[13]; I8:[8]; A3:[9 10 12]; I32:[32];
j300305_8,2432.3800338200676,I1:[1]; I14:[14]; I10:[10]; I2:[2]; A2:[4 5 16 17 18 28 29 30 31]; A1:[3]; I7:[7]; I24:[24]; I12:[12]; I6:[6]; I26:[26]; I8:[8]; I25:[25]; I9:[9]; I23:[23]; I11:[11]; I13:[13]; I15:[15]; A3:[19 20 21 22 27]; I32:[32];
j300305_9,2403.1705769000296,I1:[1]; I4:[4]; I10:[10]; I2:[2]; I3:[3]; A1:[5 6]; I7:[7]; I8:[8]; I13:[13]; I9:[9]; A2:[11 12 14 15 16 17 18 19]; I25:[25]; I20:[20]; I21:[21]; I24:[24]; A3:[22 23]; I26:[26]; I27:[27]; A4:[28 30 31]; I29:[29]; I32:[32];
j300305_10,2498.3078113230667,I1:[1]; I12:[12]; A1:[2 10 16]; I13:[13]; I8:[8]; I5:[5]; I3:[3]; I18:[18]; I4:[4]; A2:[7]; I6:[6]; A3:[9 14 19 22 23]; I11:[11]; A4:[15]; I26:[26]; I21:[21]; I17:[17]; I28:[28]; A5:[20 24 29 31]; I25:[25]; I30:[30]; A6:[27]; I32:[32];
j300405_1,2473.3596706089893,I1:[1]; I5:[5]; I2:[2]; I3:[3]; I6:[6]; A1:[4 8]; I7:[7]; I9:[9]; I11:[11]; I10:[10]; I14:[14]; I16:[16]; I17:[17]; A2:[12 13 15]; A3:[19 20 23 26 28]; I18:[18]; I24:[24]; A4:[21 22 25]; I27:[27]; I31:[31]; A5:[29 30]; I32:[32];
j300405_2,2764.0202255811973,I1:[1]; I5:[5]; I2:[2]; I4:[4]; A1:[3]; I6:[6]; I9:[9]; A2:[7 8 10]; I31:[31]; I13:[13]; A3:[11 12 16]; I17:[17]; I14:[14]; I18:[18]; I20:[20]; I21:[21]; A4:[15]; I19:[19]; I22:[22]; A5:[23 28 29 30]; I27:[27]; A6:[24 25 26]; I32:[32];
j300405_3,2405.3796041242263,I1:[1]; A1:[2 3 4 5 6 7 8 11 13 14 17 18]; I21:[21]; I9:[9]; I15:[15]; I30:[30]; I31:[31]; I10:[10]; I12:[12]; I28:[28]; I16:[16]; I29:[29]; I27:[27]; I19:[19]; A2:[22 24 26]; I20:[20]; I25:[25]; I23:[23]; I32:[32];
j300405_4,2278.706895907099,I1:[1]; I2:[2]; I15:[15]; A1:[5 6]; I19:[19]; I3:[3]; I14:[14]; I4:[4]; I7:[7]; A2:[8 9 10 18 28 29 30 31]; I11:[11]; I25:[25]; I17:[17]; I26:[26]; I23:[23]; I22:[22]; A3:[12 13 16 21 27]; I24:[24]; I20:[20]; I32:[32];
j300405_5,2381.7636127671826,I1:[1]; I2:[2]; I5:[5]; A1:[3 4 10]; I7:[7]; I9:[9]; I6:[6]; A2:[8 11 12 31]; I20:[20]; I13:[13]; I14:[14]; I16:[16]; A3:[15 17]; I19:[19]; I21:[21]; I18:[18]; I23:[23]; I28:[28]; A4:[22 24 25 27 29 30]; I26:[26]; I32:[32];
j300405_6,2435.2068897522654,I1:[1]; I24:[24]; I31:[31]; I27:[27]; A1:[2 3 4 10 14 15 25 26 28 29 30]; I22:[22]; I23:[23]; I21:[21]; I5:[5]; I6:[6]; I7:[7]; I8:[8]; I9:[9]; I11:[11]; I17:[17]; I12:[12]; A2:[13 18 19 20]; I16:[16]; I32:[32];
j300405_7,2446.7594803436596,I1:[1]; I4:[4]; I2:[2]; A1:[3 5 11]; I6:[6]; I9:[9]; I7:[7]; I10:[10]; A2:[8 14]; I12:[12]; I17:[17]; I13:[13]; I16:[16]; I21:[21]; A3:[15 18 19 20]; I22:[22]; I25:[25]; I27:[27]; A4:[23 24 26 29]; A5:[28 30]; I31:[31]; I32:[32];
j300405_8,2518.370390831945,I1:[1]; I6:[6]; I2:[2]; A1:[4]; I3:[3]; A2:[5]; I8:[8]; I7:[7]; A3:[9 11 31]; I15:[15]; I10:[10]; I22:[22]; A4:[12 13 18]; I17:[17]; I20:[20]; I14:[14]; I16:[16]; I29:[29]; A5:[19 21 24]; I23:[23]; A6:[26 27 28 30]; I25:[25]; I32:[32];
j300405_9,2360.662760731189,I1:[1]; I2:[2]; I3:[3]; I5:[5]; A1:[4 7 8]; I6:[6]; I9:[9]; I10:[10]; I11:[11]; I12:[12]; I15:[15]; A2:[13 16]; I27:[27]; I14:[14]; I20:[20]; A3:[17 18 19 21 23 26]; I22:[22]; I25:[25]; I24:[24]; A4:[28 29 30 31]; I32:[32];
j300405_10,2024.0743281524633,I1:[1]; I7:[7]; I8:[8]; I5:[5]; I2:[2]; A1:[3 10 13]; I30:[30]; I4:[4]; I31:[31]; I29:[29]; I6:[6]; I17:[17]; A2:[9 11 12 14 19 20 24]; I23:[23]; I28:[28]; I15:[15]; I27:[27]; A3:[16 18 21 22 25]; I26:[26]; I32:[32];
j300505_1,2464.3678191777735,I1:[1]; I2:[2]; I31:[31]; I3:[3]; A1:[4 7 14 16 30]; I5:[5]; I11:[11]; I9:[9]; I6:[6]; I8:[8]; I28:[28]; A2:[10 12 13 19]; I27:[27]; I15:[15]; I29:[29]; I24:[24]; I17:[17]; A3:[18 20 23 25 26]; I21:[21]; A4:[22]; I32:[32];
j300505_2,2615.9223137109543,I1:[1]; A1:[2 3]; I7:[7]; I6:[6]; I5:[5]; I8:[8]; A2:[4]; A3:[9 10 11 12]; I13:[13]; I15:[15]; I14:[14]; A4:[16]; I17:[17]; I18:[18]; A5:[19 20 21 22 24]; I23:[23]; I26:[26]; I25:[25]; I30:[30]; A6:[27]; I28:[28]; I29:[29]; A7:[31]; I32:[32];
j300505_3,2094.6659318155403,I1:[1]; I2:[2]; I3:[3]; A1:[4 7 8 10]; I5:[5]; I13:[13]; I6:[6]; I12:[12]; I9:[9]; A2:[16]; I11:[11]; I14:[14]; A4:[19 20]; I15:[15]; I21:[21]; A3:[17 18]; I22:[22]; I25:[25]; I31:[31]; A5:[23 24 26 28]; I27:[27]; A6:[29 30]; I32:[32];
j300505_4,2245.7306861166453,I1:[1]; I30:[30]; A1:[2 3 4 19 31]; I18:[18]; I5:[5]; I28:[28]; I29:[29]; I16:[16]; A2:[6 7 8 17 26 27]; I25:[25]; I9:[9]; I24:[24]; A3:[10 11 12]; I23:[23]; I13:[13]; I22:[22]; A4:[14]; I21:[21]; I15:[15]; I20:[20]; I32:[32];
j300505_5,2511.2721976539888,I1:[1]; A1:[2]; I31:[31]; I16:[16]; I3:[3]; I4:[4]; A2:[5 6 7 8 9 26 27 28 29 30]; I23:[23]; I24:[24]; I10:[10]; I25:[25]; I11:[11]; A3:[12 21 22]; I20:[20]; I13:[13]; I19:[19]; I18:[18]; A4:[14]; I15:[15]; I17:[17]; I32:[32];
j300505_6,2359.4168088078186,I1:[1]; I28:[28]; I30:[30]; A1:[2 3 4 29 31]; I24:[24]; I25:[25]; I27:[27]; I5:[5]; I23:[23]; I6:[6]; I7:[7]; I8:[8]; I9:[9]; I10:[10]; I11:[11]; I19:[19]; A2:[12 17 18 20 21 22 26]; I13:[13]; A3:[14 15 16]; I32:[32];
j300505_7,2524.753275411394,I1:[1]; I31:[31]; I2:[2]; A1:[3 4 5 6 7 8 12]; I9:[9]; I29:[29]; I30:[30]; I10:[10]; A2:[15 22 23]; I11:[11]; I13:[13]; I19:[19]; I14:[14]; I16:[16]; I17:[17]; I27:[27]; I18:[18]; I21:[21]; A3:[20 24 25 26 28]; I32:[32];
j300505_8,2186.416976573636,I1:[1]; A1:[2 8]; I3:[3]; I6:[6]; A2:[4]; I5:[5]; I10:[10]; I7:[7]; A3:[9 11 12 26]; I13:[13]; I14:[14]; I17:[17]; I15:[15]; I31:[31]; A4:[16]; I18:[18]; I19:[19]; A5:[20 21 22 23 24 28 29]; I25:[25]; I30:[30]; I27:[27]; I32:[32];
j300505_9,2395.0738484391195,I1:[1]; A1:[2 3 5 6 7]; I4:[4]; I9:[9]; I8:[8]; I14:[14]; I10:[10]; I11:[11]; A2:[12 13]; I15:[15]; I17:[17]; A3:[16]; I18:[18]; I25:[25]; I19:[19]; I20:[20]; A4:[22 24]; I21:[21]; I23:[23]; A5:[26 28 29 30]; I27:[27]; A6:[31]; I32:[32];
j300505_10,2172.2094793527276,I1:[1]; I31:[31]; I2:[2]; I3:[3]; I27:[27]; I4:[4]; I5:[5]; I26:[26]; A1:[6 7 16 29 30]; I23:[23]; I8:[8]; A2:[9 10 24 25 28]; I11:[11]; I22:[22]; I12:[12]; I13:[13]; I14:[14]; I15:[15]; A3:[17 18 19 20 21]; I32:[32];
